,index,sign,glyph
8,17,BA,2e1766a1-1c2d-4184-80f3-713698a26eaf.png
31,2373,BI,d22a0309-dc5a-4d97-a88c-f5678f993270.png
15,438,TU,eb28e8cd-6ba8-49e8-b206-198476e32888.png
37,1216,GI,a71038c4-b999-41bb-a5c5-784120a94fab.png
41,4240,HE,90449035-37a6-493c-96ef-a77a274a25db.png
29,4228,HE,2aae3d15-4598-4751-a1e2-fe99ffeccf58.png
6,3345,DA,cc1d6def-d097-4ef0-9286-83276bae1cc1.png
67,2217,DU,08055f49-44b5-4fdb-b1e1-5303ba030c0f.png
27,3109,RA,3eb5723d-013b-4883-8d45-7d54cf048d51.png
60,6117,NU,64734b55-15c9-458e-a165-56c918582076.png
47,3190,LÚ,48778b0d-c5b7-4ea6-bd68-5a35bf50449f.png
48,5921,ŠÁ,99fb6c79-f354-45d5-9418-c76e1847c2eb.png
23,3639,ŠU,6faa2fd4-ea56-4b69-81b7-db868990032d.png
35,2185,DU,78d112cb-3f62-4199-85f8-ec5d4a41de45.png
18,6075,NU,9d073873-53a1-43ef-8698-992065cd4408.png
54,3136,RA,e3a2d04b-8f28-46e0-bbd7-bda082a370ab.png
32,3175,LÚ,d02a3b73-9ab8-4828-ab3e-e6739bd03379.png
47,894,TI,b8ab8adb-245c-41de-9243-136e8601c9a9.png
61,2711,E,2640f8dc-59e6-4bd1-858c-63ed703f137d.png
20,5715,A,8f27e52b-c534-4812-ab0c-ec653145acbd.png
56,5004,DIN,9cf44075-2491-4b3f-9fdc-2979da46d17a.png
15,2665,E,9def829a-9e16-4138-a876-6e6917fd29bb.png
49,2699,E,0b18a460-329a-4207-ae2c-23921bfea9aa.png
81,4667,ŠI,4d0df363-5248-4bbd-8b90-c530a9a17e9f.png
15,3354,DA,95779d18-b239-46bc-b6d0-61a001a46656.png
22,5408,ŠÚ,42ddbfe5-5492-4851-8c45-926036eab751.png
9,1188,GI,fcfaefc8-6897-4a85-bddd-c6c0e4878065.png
50,393,ITU,26c7cbcd-f858-430e-93d7-7d224de48f74.png
34,950,BAR,b5f2f790-404a-4c87-b8bd-9dd345a0c992.png
8,279,KA,b4ff597f-7280-4fd9-97e7-89ce38792303.png
14,4213,HE,05737d03-a0ed-43aa-ac79-0d371d35563e.png
43,314,KA,e42dae5b-956b-45f2-9c42-5e14f300751f.png
61,4647,ŠI,1a275ef3-2625-405e-83d6-79078f5e6550.png
16,131,SU,677a2359-7900-4733-b55c-db74d02aaad9.png
2,3818,BU,ccc9bc0a-7146-4976-8cb0-7a071a80a838.png
29,3731,KUR,9105e25f-302b-4acf-871a-53f451acf7e3.png
20,3836,BU,5f8029b8-0446-4ef0-8814-54dc580268c2.png
16,2166,DU,f78d51f0-f815-470f-a8b4-e3e4ab90c0d1.png
17,3719,KUR,34db95f1-bbe8-41dd-9995-a887a80d8916.png
28,3301,ID,d404c6e5-146a-41c2-b1c1-7a4b6682fc8e.png
37,152,SU,ad7634f3-5a3a-4ec6-9725-de8a1a72e107.png
50,473,TU,a183becb-5d62-4aec-94fc-fde35c02e77b.png
11,5464,LA,be32d5b6-cec4-4e0a-818f-657a519738e5.png
35,458,TU,5f175050-ca38-48d4-8f31-9b023f76e7b4.png
70,1681,TA,BRM246_MLC2146rev_11.png
70,4080,UD,f06bb867-54a4-4801-8976-26c39a248f0d.png
16,5402,ŠÚ,4f2ee64b-4167-4f8d-8bce-6eefeab698ee.png
37,5732,A,2cadb9a7-c98a-4501-853f-190c44996a67.png
7,5291,LU,08365ff4-5427-411d-b8c9-e5d4440e39a0.png
43,3745,KUR,63478f47-c9ae-424c-a8f7-ad6965a210f3.png
8,4207,HE,296768d6-812b-41a8-b1aa-7049123ad07b.png
49,1228,GI,124cbb82-cd74-4d76-a8ee-39d95fcb73f4.png
35,5421,ŠÚ,c7c62016-10b7-4138-92d4-1f7cabcbe4cd.png
20,3102,RA,YOS2024_NCBT1938obvb_3.png
14,1625,TA,7b9ba274-9d0b-48a7-8e51-5ab137780e6b.png
26,5310,LU,d8bf6251-d230-476b-9ff1-ab74e916f285.png
71,3687,ŠU,efdbadcc-67f3-4350-8281-ad8c916c0718.png
47,3863,BU,72b97075-e0db-48d7-9a46-f2590d5f8551.png
22,3035,BIT,0d46f769-9eb9-4f6c-8c55-fa8ff3f8975e.png
40,4239,HE,24870ef5-0196-45dc-83fe-42333f7e012e.png
44,5430,ŠÚ,81edd81e-2f30-46ef-8010-2692fc903652.png
0,9,BA,6ed03fc4-9dbf-4b05-8cde-8ffa40780b7a.png
61,1672,TA,375e8905-4a28-40b1-b535-699179418f44.png
2,3084,RA,bff55c86-3067-45e0-b796-7d68df1e17d4.png
23,870,TI,32701bf8-be72-4079-a459-1344513b276e.png
36,5422,ŠÚ,71742d45-0e2d-448a-8c8b-652b4ce0e840.png
49,5922,ŠÁ,08b911bd-7598-4b7d-b48a-d999d356a46c.png
52,3754,KUR,cfc54632-7c85-4738-85af-c4a5aa682cdd.png
35,3048,BIT,3f5e2515-dcde-41f9-9158-46f387a1c9ab.png
42,3744,KUR,fe9c8b4c-91b0-492d-8620-e3f353f41730.png
37,46,BA,2aa0eac7-41b0-439a-b74a-d6ce73285404.png
33,5419,ŠÚ,7bcedf89-b856-4ae0-8416-da5e11dd3f4e.png
57,2207,DU,1c6886c5-7520-4b8b-8b08-b9c95fc72b63.png
65,6442,NI,72118f8f-1a07-4375-b022-a598619f7f92.png
46,5919,ŠÁ,0ad6969c-1445-4536-97de-470b1e5ca9cf.png
60,3142,RA,cdb7de4f-65bf-4ddb-b832-3edbdcfbc3a6.png
38,2380,BI,54d710ea-717d-48fa-ae43-c8e4ae6834cd.png
0,423,TU,BRM240_MLC2140revc_1.png
19,2976,KAL,384ec15d-7050-4dfa-973a-33410a5d993f.png
37,697,RU,5e127f3b-59c6-453f-9570-81ea1fe5050c.png
13,5466,LA,3d0af7a6-7464-4546-b470-f76855cc7f86.png
38,3377,DA,027c2505-820a-4558-9d69-e9caa6a42131.png
42,2692,E,72d9df29-a657-45dd-b808-6b6beb21aaa5.png
38,4237,HE,14feb67c-9c23-43d4-97c2-080cbeb0dd2f.png
12,3714,KUR,738959de-83c9-4162-979c-e4b8f605cc10.png
47,6360,KU,c32e9d17-795e-45e6-b8ea-0ab2bdd04d63.png
48,5501,LA,1f21ffb3-146f-4ef2-bbd5-5ad2a55bd6d0.png
5,4015,UD,1c898978-f54a-43b8-9fc2-ee00aeaf7c1c.png
41,3054,BIT,28d35a1d-0106-42ea-827e-59d10844c38a.png
1,116,SU,ee471f23-580f-4668-81eb-d2be7b4dc31c.png
55,902,TI,2f8bbf95-1e61-417b-b6ca-0f39745e5c6c.png
59,906,TI,5184941e-2d93-4fe7-9444-559a6ec6fe30.png
23,4609,ŠI,8b9fe841-73c5-4cd7-895e-2eb8be75c5a7.png
64,3403,DA,3af1de61-a68e-4037-9acc-0ace3e838f2d.png
49,3062,BIT,BRM246_MLC2146obv_3.png
19,3835,BU,e6e7c4dd-c692-45d3-95e7-e97b057d2baf.png
31,454,TU,ba94462f-ee88-4af7-9f14-011d493b04ec.png
47,6104,NU,a0197e7c-7dba-44f5-b672-487f1c227b03.png
20,29,BA,3dfc8ccf-8358-4dde-9111-d922c0a6483a.png
6,4954,DIN,7989dc17-32c4-4fff-a62d-12f76a475538.png
7,3150,LÚ,69252887-3ce0-4118-956b-baa1aa8d8528.png
57,3673,ŠU,a3ff5fa7-0514-4105-9a95-1348dea65eb6.png
12,2662,E,cd2f9956-7c73-470c-abbb-eda41eef0c73.png
68,3884,BU,393014fd-5159-4cbd-bada-c6e2486efcb8.png
68,2718,E,7bdf6b28-3b4c-4239-9e07-bf3b9059b1c7.png
33,148,SU,9d1dc867-1583-464c-b55a-0cd3182c982a.png
17,3099,RA,2ec9cc5a-30b4-4fed-a8c2-ad730175a29a.png
27,5900,ŠÁ,522391ac-2d93-4d46-bd30-e1192d054202.png
30,5903,ŠÁ,2d26ae8a-1662-46f3-a005-272183bc9677.png
59,2209,DU,00430629-c6fa-43b1-bb64-b7d7220d3d8c.png
33,3306,ID,77e6a351-1fe6-4831-91a4-ff3f5f4ee62c.png
8,855,TI,17633cc3-1f7d-40fc-8cb6-c5d33b323ff3.png
48,3061,BIT,cb20cc22-bbd7-40a9-8e15-7b3cbcb3e485.png
61,3400,DA,6069f694-f8ce-4af1-b154-6e0670abbe99.png
19,5405,ŠÚ,fbbf1b03-be84-4be6-bdde-6af1580d0ca9.png
3,4589,ŠI,27e1204d-48ce-41a8-a5ff-bc08c9e248e2.png
34,2184,DU,f16f4029-98a8-4f0b-b44e-e49f8bea87d1.png
0,3339,DA,7443dbaf-884f-4cd9-9ef8-588a30c609a0.png
12,435,TU,20540a26-29ba-4149-82c3-d20e717f5154.png
13,2163,DU,bb6ce298-f7f6-4629-b2c3-dd5ca11ba66d.png
6,2156,DU,1028c025-78d5-4626-a1d5-a674a6c8d72b.png
4,664,RU,2e9a1927-f298-4730-a9e9-f62ca91b74af.png
14,129,SU,0814a005-748d-41a2-b7b9-4743621bdd47.png
26,6083,NU,ffbcc405-d39b-47e3-b016-ce2eda9e4c37.png
4,4952,DIN,80a09771-b137-41c7-8741-b28eb6a8fe20.png
53,2203,DU,068f1d64-053e-4ecd-8275-70770f0549d9.png
12,283,KA,fb1a7ec3-fe7a-4436-bb71-c262e6f9af00.png
42,5428,ŠÚ,dacb0137-13bc-498f-84be-11c514eea315.png
53,969,BAR,492a310c-7b79-4827-b077-034cb2f046cb.png
0,4199,HE,b0a4399b-b40b-4f58-9dde-b62b4ada850c.png
60,2402,BI,059bc7ea-af1f-456a-af4f-5c92bee5379b.png
39,4049,UD,108c82ce-2aa8-4064-891d-bb83c6135e89.png
40,4759,DI,bc8bf259-f19a-4a11-af7c-6f13a446b76d.png
3,5876,ŠÁ,9ffae35c-1cb7-4d74-af14-97229f283e73.png
51,711,RU,c465693b-fb47-44c2-a1db-bf914a461cb5.png
23,4971,DIN,c37b2160-853c-4ce0-a7a8-2fb2ff273ca3.png
44,3860,BU,dc25aeb4-9443-4ed6-846d-8fb73fe5a297.png
