identifier,tablet,sign,reading,context,note,image
5d108375-922e-4578-8778-384480201a6c,YOS 19 23,KA,ka,maš-ka-nu,,5d108375-922e-4578-8778-384480201a6c.png
ec94f26f-e649-472c-b765-73604a57c5e8,YOS 19 23,Ú,ú,LÚ.TUK-ú,,ec94f26f-e649-472c-b765-73604a57c5e8.png
4ac05c3f-caf9-401d-8999-a3a407670832,YOS 19 23,MA,ma,šá-nam-ma,,4ac05c3f-caf9-401d-8999-a3a407670832.png
f927a409-4777-45f3-9a02-ceef6d5e3a0c,YOS 19 23,MAR,mar,f.Ta-mar-ta-a',PN,f927a409-4777-45f3-9a02-ceef6d5e3a0c.png
5539042c-50cf-4e7c-bb66-7beb45f1ffb7,YOS 19 23,IŠ,mil,mil-ki,part of fem. PN,5539042c-50cf-4e7c-bb66-7beb45f1ffb7.png
17f5752c-e91c-4450-87af-4be5d2955621,YOS 19 23,ŠI,ši,na-ši,,17f5752c-e91c-4450-87af-4be5d2955621.png
06662bb9-ce32-44d5-b707-47927a657d7c,YOS 19 23,UD,ut,pu-ut,,06662bb9-ce32-44d5-b707-47927a657d7c.png
51fb093c-ced4-4bcc-a56c-8d4143618b48,YOS 19 23,NE,ṭè,e-ṭè-ru,,51fb093c-ced4-4bcc-a56c-8d4143618b48.png
9cc2bdfc-3743-4e15-8828-baaaf3e62c87,YOS 19 23,RU,ru,e-ṭè-ru,,9cc2bdfc-3743-4e15-8828-baaaf3e62c87.png
62d1ca39-bd57-4e74-844c-2bb4cdd651e0,YOS 19 23,ŠÁ,šá,šá,,62d1ca39-bd57-4e74-844c-2bb4cdd651e0.png
0f8f8959-a3bf-45ba-be9a-612c87aa8717,YOS 19 23,GI,gi,I.ŠUR-gi-né-e,PN,0f8f8959-a3bf-45ba-be9a-612c87aa8717.png
8059cf7a-bfdf-4207-9dc2-ad640e2c76c0,YOS 19 23,I,i,i-nam-din-nu,,8059cf7a-bfdf-4207-9dc2-ad640e2c76c0.png
83548bfd-0688-4582-a654-7381ac0deb67,YOS 19 23,DIN,din,i-nam-din-nu,,83548bfd-0688-4582-a654-7381ac0deb67.png
ecbdab89-eb6b-48bb-8bbe-ea3c6b9b72fb,BM 49469,TIR,TIR,TIN.TIR.KI,GN,ecbdab89-eb6b-48bb-8bbe-ea3c6b9b72fb.png
23a1fe3c-abd1-43b9-9e49-08f474a0007f,BM 49469,UŠ,UŠ,LÚ.UŠ.BAR,,23a1fe3c-abd1-43b9-9e49-08f474a0007f.png
4ec8e949-b33e-452c-87d0-0783ead2c7b0,BM 49469,A',i',I.d+EN-na-i'-id,PN,4ec8e949-b33e-452c-87d0-0783ead2c7b0.png
5379a702-a643-45a7-b737-a25db8fd0fa1,BM 49469,Ù,ù,i-mi-tu4 ù 20 GUR ŠE.BAR,,5379a702-a643-45a7-b737-a25db8fd0fa1.png
5ff3b507-c530-438a-927b-a2fdc2a48bb0,BM 49469,MAN,20,20 GUR,,5ff3b507-c530-438a-927b-a2fdc2a48bb0.png
c63a66fa-6ae8-446c-b9ea-1a39b73fe945,BM 49469,A,a,a-ki-i,,c63a66fa-6ae8-446c-b9ea-1a39b73fe945.png
fddc2cba-3fe9-4d66-9358-f5d5cb1f7c0d,BM 49469,KI,ki,a-ki-i,,fddc2cba-3fe9-4d66-9358-f5d5cb1f7c0d.png
a5cea8c0-cf92-4270-ab7d-f4737ab924b3,BM 49469,I,i,a-ki-i,,a5cea8c0-cf92-4270-ab7d-f4737ab924b3.png
ae5367ec-4fc0-4571-8f86-478ba1aa73ac,BM 49469,URU,URU,URU.bir-ti šá ku-na-a,GN,ae5367ec-4fc0-4571-8f86-478ba1aa73ac.png
e43c8124-c925-4eb3-bac6-acff3da09661,BM 49469,TI,ti,URU.bir-ti šá ku-na-a,GN,e43c8124-c925-4eb3-bac6-acff3da09661.png
bb70a6c9-3a42-4076-abc2-ec571e63611f,BM 49469,UD,UTU,d.UTU,DN,bb70a6c9-3a42-4076-abc2-ec571e63611f.png
4966c7cb-8ae6-47e4-be6d-abfccc3de450,BM 49469,KI,ki,a-ki-i,,4966c7cb-8ae6-47e4-be6d-abfccc3de450.png
942b01d5-2f6b-413c-92f7-bf01ef4523d3,BM 49469,ÁŠ,ina,ina pa-ni,,942b01d5-2f6b-413c-92f7-bf01ef4523d3.png
874d855c-1368-4dfd-aa94-762539ee0309,BM 49469,PA,pa,ina pa-ni,,874d855c-1368-4dfd-aa94-762539ee0309.png
8bc20118-e844-4034-94bb-d806e7956d85,BM 49469,NI,ni,ina pa-ni,,8bc20118-e844-4034-94bb-d806e7956d85.png
acd0e15e-e77c-459d-ab86-dab3fcd36b8c,BM 49469,ARAD,ARAD,I.ARAD-d.na-na-a,pn,acd0e15e-e77c-459d-ab86-dab3fcd36b8c.png
adad1556-9cc5-4c9d-9579-db720a0dbb74,BM 49469,NA,na,I.ARAD-d.na-na-a,PN,adad1556-9cc5-4c9d-9579-db720a0dbb74.png
38dedf78-b819-4de2-b398-fe1cb2090666,YOS 21 217,ZAG,ZAG,ZÚ.LUM.MA ZAG A.ŠÀ.MEŠ,,38dedf78-b819-4de2-b398-fe1cb2090666.png
6b142170-f7a8-4ec7-b012-307a41f8f742,YOS 21 217,ŠÀ,ŠÀ,A.ŠÀ.MEŠ,,6b142170-f7a8-4ec7-b012-307a41f8f742.png
c0ae76c5-381f-43c0-80ab-6161f7901e13,YOS 21 217,MEŠ,MEŠ,A.ŠÀ.MEŠ,,c0ae76c5-381f-43c0-80ab-6161f7901e13.png
deb5f0ed-5542-477d-927f-527ce51e083b,YOS 21 217,DIM,tì,ú-ìl-tì,,deb5f0ed-5542-477d-927f-527ce51e083b.png
332d1f17-aa61-4d01-826a-db3f854b741d,YOS 21 217,GU,gu,I.gu-za-nu,PN,332d1f17-aa61-4d01-826a-db3f854b741d.png
f758837e-6537-48d4-84c6-39ca3513ee17,YOS 21 217,KÁ,KÁ,šá 2.ta KÁ.MEŠ,,f758837e-6537-48d4-84c6-39ca3513ee17.png
58828588-0196-46a4-8d91-ea1a1de9d558,YOS 21 217,KAL,dan,I.d.dan-nu-ŠEŠ.MEŠ-šú-DÙ,PN,58828588-0196-46a4-8d91-ea1a1de9d558.png
YOS2010_MLC2654obv_0,,ŠÀ,lìb,lìb-bi,,YOS2010_MLC2654obv_0.png
YOS2010_MLC2654obv_2,,IM,IM,IM KUR.RA,,YOS2010_MLC2654obv_2.png
YOS2010_MLC2654obv_3,,DIM,tì,ina KI-tì,,YOS2010_MLC2654obv_3.png
YOS2010_MLC2654obv_5,,MAR,MAR,IM MAR.TU,,YOS2010_MLC2654obv_5.png
YOS2010_MLC2654obv_6,,DA,DA,DA,ita,YOS2010_MLC2654obv_6.png
YOS2010_MLC2654obv_1,,BIT,É,É IM.KUR.RA,,YOS2010_MLC2654obv_1.png
YOS2010_MLC2654obv_7,,IL,Il,I.Il-lut-d.60,PN,YOS2010_MLC2654obv_7.png
YOS2010_MLC2654obv_8,,UŠ,UŠ,UŠ KI-ú,,YOS2010_MLC2654obv_8.png
YOS2010_MLC2654obv_9,,KI,ki,ki-šub-ba-a,,YOS2010_MLC2654obv_9.png
YOS2010_MLC2654obv_10,,HE,hi,LÚ.ma-hi-ra-an,,YOS2010_MLC2654obv_10.png
YOS2010_MLC2654obv_11,,KUR,KUR,IM.KUR.RA,,YOS2010_MLC2654obv_11.png
YOS2010_MLC2654obv_12,,MEŠ,MEŠ,É dul-ba-an MU.MEŠ,,YOS2010_MLC2654obv_12.png
YOS2010_MLC2654obv_13,,SI,SI,IM.SI.SÁ,,YOS2010_MLC2654obv_13.png
YOS2010_MLC2654obv_14,,MU,MU,É MU.MEŠ,,YOS2010_MLC2654obv_14.png
YOS2010_MLC2654obv_15,,I,i,i-ṣi,,YOS2010_MLC2654obv_15.png
YOS2010_MLC2654obv_16,,BA,ba,ba-šu-[ú],,YOS2010_MLC2654obv_16.png
YOS2010_MLC2654obv_17,,TA,ta,is-ta-tir-ra-nu,,YOS2010_MLC2654obv_17.png
YOS2010_MLC2654obv_18,,TI,ti,I.An-ti-'u-ku-su,PN (king),YOS2010_MLC2654obv_18.png
YOS2010_MLC2654obv_19,,RI,ri,LÚ.se-pir-ri,,YOS2010_MLC2654obv_19.png
YOS2010_MLC2654obv_20,,ID,it,it-ta-din,,YOS2010_MLC2654obv_20.png
YOS2010_MLC2654obv_21,,ṬU,GÍN,10 GÍN,,YOS2010_MLC2654obv_21.png
8785fa4d-e423-49aa-afbe-5c7d31e214d2,,A',u,I.An-ti-'u-ku-su,,8785fa4d-e423-49aa-afbe-5c7d31e214d2.png
3d51c55b-4370-4b5d-9208-fbd9785cdfd7,Camb. 13,LI,li,ú-še-li-',,3d51c55b-4370-4b5d-9208-fbd9785cdfd7.png
5d4513b9-5c0f-453a-b2a8-db86720f9291,Camb. 13,LA,la,la,GN,5d4513b9-5c0f-453a-b2a8-db86720f9291.png
56fb6cff-3c2c-45af-ab74-44fae30b1469,Camb. 13,IL,il,il-la-ku-',,56fb6cff-3c2c-45af-ab74-44fae30b1469.png
27d03b9f-9594-4e14-8393-1ec064fcf1ce,Camb. 13,IŠ,iš,iš-ku-un-ma,,27d03b9f-9594-4e14-8393-1ec064fcf1ce.png
965bad63-3ac4-462e-bbd6-ce857b8c7ccf,Camb. 13,TI,ti,it-ti-šú-nu,,965bad63-3ac4-462e-bbd6-ce857b8c7ccf.png
b5383441-c959-4ed7-a976-17885f630555,Camb. 13,NA,na,a-na,,b5383441-c959-4ed7-a976-17885f630555.png
b762bb11-5750-42c0-90dd-fcf0b8801857,Camb. 13,I,i,URU.La-hi-i-ri,,b762bb11-5750-42c0-90dd-fcf0b8801857.png
7b619159-3851-4137-b54b-bb8e2c9a4c1f,Camb. 13,MEŠ,MEŠ,DUMU.MEŠ,,7b619159-3851-4137-b54b-bb8e2c9a4c1f.png
e110bfb1-c329-4b9e-8e85-3d367148f7df,Camb. 13,ZU,zu,ú-zi-zu-ma,,e110bfb1-c329-4b9e-8e85-3d367148f7df.png
26c7cbcd-f858-430e-93d7-7d224de48f74,Camb. 13,ITU,ITU,ITU.GAN,,26c7cbcd-f858-430e-93d7-7d224de48f74.png
1f17cbb0-7c40-4866-8827-052d4534bbab,Camb. 13,GAN,GAN,ITU.GAN,,1f17cbb0-7c40-4866-8827-052d4534bbab.png
e2814173-d02d-40af-9c41-3cbc3f0a093e,Camb. 13,UL,ul,ul-tu,,e2814173-d02d-40af-9c41-3cbc3f0a093e.png
afd8dce4-1c6d-48d4-879f-648c294b76e9,Camb. 13,MA,MA,MA.NA,,afd8dce4-1c6d-48d4-879f-648c294b76e9.png
b426cb15-d362-4ba9-80ee-be3685a10c1d,Camb. 13,ṢI,ṣi,ṣi-<di>-i-ti,,b426cb15-d362-4ba9-80ee-be3685a10c1d.png
7fff9668-eea0-43e4-9100-ff8ba7e0cf40,Camb. 13,E,e,e-thir,,7fff9668-eea0-43e4-9100-ff8ba7e0cf40.png
a74eeaf2-daff-45f6-a9db-82ccf021754f,Camb. 13,MU,mu,LÚ.mu-kin-nu,,a74eeaf2-daff-45f6-a9db-82ccf021754f.png
cc581cb9-e55e-4998-8233-0b962edcaf10,Camb. 13,PI,pi,pi-i,,cc581cb9-e55e-4998-8233-0b962edcaf10.png
21f0517f-b183-44ab-9962-ac6fcae2f0be,Camb. 13,KAL,kal,kal-bi,PN,21f0517f-b183-44ab-9962-ac6fcae2f0be.png
4f34f063-87ff-4025-b62c-d3df1f3c950c,Camb. 13,SU,SU,I.D.Iš-tar-SU-bi,PN,4f34f063-87ff-4025-b62c-d3df1f3c950c.png
61ba27ad-23fc-40c4-a7ab-a0fbefd0f1f6,Camb. 13,ID,iṭ,iṭ,,61ba27ad-23fc-40c4-a7ab-a0fbefd0f1f6.png
63591575-0fd9-4818-a7f9-ef14ba81787b,Camb. 13,LUGAL,LUGAL,LUGAL,,63591575-0fd9-4818-a7f9-ef14ba81787b.png
7b6c1aa5-7d30-4022-9f23-0bd60eaa217d,YOS 21 219,GARIM,GARIM,ina GARIM.KAR,,7b6c1aa5-7d30-4022-9f23-0bd60eaa217d.png
25899ac7-9a76-4f60-9e8c-123c68f4c57b,YOS 21 219,KAR,KAR,ina GARIM.KAR,,25899ac7-9a76-4f60-9e8c-123c68f4c57b.png
e370fbb6-b66a-41ae-8c65-3934b1d351f7,YOS 21 219,ZAG,ZAG,1 ME 1+ŠU+3 GUR ZAG,,e370fbb6-b66a-41ae-8c65-3934b1d351f7.png
8d75e366-6571-411f-98ad-6a39906a26c8,YOS 21 219,IL,il,hi-il-ti,,8d75e366-6571-411f-98ad-6a39906a26c8.png
53701e08-f51d-4596-a7c6-7adc61256ddc,YOS 21 219,ṢI,ṣe,hu-ṣe-e-tu4,,53701e08-f51d-4596-a7c6-7adc61256ddc.png
b0ace416-2b29-4fa0-bcb8-efbe3895e613,YOS 21 219,EŠ,eš,URU.ÍD-eš-šú,GN,b0ace416-2b29-4fa0-bcb8-efbe3895e613.png
c43d4583-2234-4cdf-a028-a800185db5aa,CT 49 159,ZI,ZI,I.ZI,,c43d4583-2234-4cdf-a028-a800185db5aa.png
ca1f5295-1ba6-481c-add9-d14c96786e8d,CT 49 159,I,I,I.ZI,,ca1f5295-1ba6-481c-add9-d14c96786e8d.png
6779eef8-6589-480f-a9ea-ca15e6baecdb,CT 49 159,IM,IM,IM II,north,6779eef8-6589-480f-a9ea-ca15e6baecdb.png
fb5296ff-c0c5-4429-a156-e8e0be17d506,CT 49 159,BE,bat,bat-qa,,fb5296ff-c0c5-4429-a156-e8e0be17d506.png
a4095e92-aeb4-41a2-b591-8e839bb21231,CT 49 159,TA,TA,TA,,a4095e92-aeb4-41a2-b591-8e839bb21231.png
e9c08022-9e4a-40b2-ae96-5605ea8ec962,CT 49 159,NA,na,na-qa-ri,,e9c08022-9e4a-40b2-ae96-5605ea8ec962.png
5a900682-721a-4c91-88b1-4652ab0ad920,CT 49 159,QA,qa,na-qa-ri,,5a900682-721a-4c91-88b1-4652ab0ad920.png
d07973b4-3cd1-4156-af90-9d5a00d08b0a,CT 49 159,RI,ri,na-qa-ri,,d07973b4-3cd1-4156-af90-9d5a00d08b0a.png
9342b7c0-1814-450a-b476-37bee27979a8,CT 49 159,BIT,É,É hi-il-ṣu,,9342b7c0-1814-450a-b476-37bee27979a8.png
1ac1ee46-e825-4923-b745-a5b7e1cc242d,CT 49 159,ŠÁ,šá,šá,,1ac1ee46-e825-4923-b745-a5b7e1cc242d.png
a559697f-b5d7-4c3d-a1de-9996caf34092,CT 49 159,IL,il,É hi-il-ṣu,,a559697f-b5d7-4c3d-a1de-9996caf34092.png
111c98f0-c009-4f8b-8e08-a9cf8e9b5b15,CT 49 159,ZUM,ṣu,É hi-il-ṣu,,111c98f0-c009-4f8b-8e08-a9cf8e9b5b15.png
71333387-8fc0-45cd-84b6-4fae15efbcdb,CT 49 159,AN,d,I.d.ŠÚ-MU-MU,determinativum DINGIR; PN,71333387-8fc0-45cd-84b6-4fae15efbcdb.png
83cf5e82-8eee-4b0f-98ef-b7a8099b30a7,CT 49 159,ŠÍK,ŠÚ,I.d.ŠÚ-mu-mu,PN,83cf5e82-8eee-4b0f-98ef-b7a8099b30a7.png
d5543de6-7a88-40b5-b00f-02cc88d00cea,CT 49 159,MU,MU,I.d.ŠÚ-MU-MU,first 'MU'; PN,d5543de6-7a88-40b5-b00f-02cc88d00cea.png
9eb73e6e-46a5-4e4a-bd8c-f4d84f33ebbb,CT 49 159,LÚ,LÚ,LÚ.MU,first wedge of 'MU' visisble,9eb73e6e-46a5-4e4a-bd8c-f4d84f33ebbb.png
5ef55619-adaf-4643-9502-1e762a5bc89f,CT 49 159,A,A,A šá,,5ef55619-adaf-4643-9502-1e762a5bc89f.png
a6118bc8-fbca-436b-88a5-5dd013ed4c9d,CT 49 159,HE,hi,re-hi,,a6118bc8-fbca-436b-88a5-5dd013ed4c9d.png
57d59815-7959-4663-a65c-ce95bba4caa1,CT 49 159,MA,MA,MA.NA,,57d59815-7959-4663-a65c-ce95bba4caa1.png
b86c46e8-6e25-496b-aefb-3ae4f967828e,CT 49 159,ṬU,GÍN,8 GÍN,,b86c46e8-6e25-496b-aefb-3ae4f967828e.png
9d1dc867-1583-464c-b55a-0cd3182c982a,CT 49 159,SU,KUŠ,KUŠ.na-áš-tuq,,9d1dc867-1583-464c-b55a-0cd3182c982a.png
3333861a-bf28-4bc6-8129-415c2a01ffce,CT 49 159,ÁŠ,áš,KUŠ.na-áš-tuq,,3333861a-bf28-4bc6-8129-415c2a01ffce.png
43fc9746-01b8-45d4-990e-f47278aad085,CT 49 159,GI,GI,GI.hal-lat,,43fc9746-01b8-45d4-990e-f47278aad085.png
812ca07b-81f9-41c5-9ecd-e9f138d4e718,CT 49 159,TUG,tuq,KUŠ.na-áš-tuq,,812ca07b-81f9-41c5-9ecd-e9f138d4e718.png
bf74e3d3-08bf-4bcf-a576-a64984c3025e,CT 49 159,KUR,lat,GI.hal-lat,,bf74e3d3-08bf-4bcf-a576-a64984c3025e.png
65394601-f330-497f-8864-2d2f637c60ad,CT 49 159,KIN,kin,šá-kin,,65394601-f330-497f-8864-2d2f637c60ad.png
98b44f17-b87f-4239-9267-63031eb60647,CT 49 159,RA,Ra,I.Ra-hi-mé-e-su,PN,98b44f17-b87f-4239-9267-63031eb60647.png
68815f6f-9a32-41f0-a033-bde157955e0e,CT 49 159,MI,mé,I.Ra-hi-mé-e-su,PN,68815f6f-9a32-41f0-a033-bde157955e0e.png
72d9df29-a657-45dd-b808-6b6beb21aaa5,CT 49 159,E,e,I.Ra-hi-mé-e-su,PN,72d9df29-a657-45dd-b808-6b6beb21aaa5.png
78ac57f8-6d4d-4702-abfe-161b2719977c,CT 49 159,ITU,ITU,ITU.NE,,78ac57f8-6d4d-4702-abfe-161b2719977c.png
f5d98860-76f8-4ef2-b310-1cad3629ebca,CT 49 159,NE,NE,ITU.NE,,f5d98860-76f8-4ef2-b310-1cad3629ebca.png
53c7e9e2-bd0d-41ab-806f-f298f7ac4b1c,CT 49 159,KAM,KAM,UD 21.KAM,,53c7e9e2-bd0d-41ab-806f-f298f7ac4b1c.png
cafe30f4-7e52-4a96-8e63-c7be2c5f8bfa,CT 49 159,AR,Ar,I.Ar-šá-ka-a,PN (king),cafe30f4-7e52-4a96-8e63-c7be2c5f8bfa.png
fb215a94-2598-4014-aa31-8edd8a7a21f0,CT 49 159,KA,ka,I.Ar-šá-ka-a,PN (king),fb215a94-2598-4014-aa31-8edd8a7a21f0.png
dc74b5fa-1cf7-4203-bd2d-133c21047bd9,CT 49 159,KÙ,KÙ,KÙ.BABBAR,,dc74b5fa-1cf7-4203-bd2d-133c21047bd9.png
051d2636-a7e6-4875-bdb4-059f097ae9ad,CT 49 159,RU,ru,GADA.ṣu-ra-ru,,051d2636-a7e6-4875-bdb4-059f097ae9ad.png
16539b8c-5c49-46e4-8f85-8187c6555dec,CT 49 159,GAD,GADA,GADA.ṣu-ra-ru,,16539b8c-5c49-46e4-8f85-8187c6555dec.png
3cbba80e-81c1-4825-8192-c91f2521aad4,CT 49 159,DA,DA,ina DA,,3cbba80e-81c1-4825-8192-c91f2521aad4.png
8b93fbf6-9629-4992-a445-57d4ff18d7ab,CT 49 159,PI,pi,pi-qid,,8b93fbf6-9629-4992-a445-57d4ff18d7ab.png
5cb10d78-eeab-45a5-bca0-b4bd44f316e5,CT 49 159,KID,qid,pi-qid,,5cb10d78-eeab-45a5-bca0-b4bd44f316e5.png
2b232880-ff4e-4a92-b697-764c3d849e47,CT 49 159,AB,AB,ITU.AB,,2b232880-ff4e-4a92-b697-764c3d849e47.png
b52067a4-ff59-4d36-8875-bd3e84193611,CT 49 159,HAL,hal,GI.hal-lat,,b52067a4-ff59-4d36-8875-bd3e84193611.png
c5f260ec-d121-4e96-a7ff-6539acb76999,CT 49 159,PA,hat,ma-hat,,c5f260ec-d121-4e96-a7ff-6539acb76999.png
549e09ae-0859-42a6-b4b8-5124c1117770,BM 74626,TA,ta,I.LUGAL-ta-ri-bi,PN,549e09ae-0859-42a6-b4b8-5124c1117770.png
192b0d18-14e8-48df-aed2-1081772066c9,BM 74626,GI,gi,gi,PN; first wedges of the ensuing sign 'mil' visible,192b0d18-14e8-48df-aed2-1081772066c9.png
88b23f87-ae2b-4157-a1ba-bba9e25e6c55,BM 74626,LU,lu,I.Gi-mil-lu,PN,88b23f87-ae2b-4157-a1ba-bba9e25e6c55.png
824c8e72-0e52-4044-8903-df03949d474c,BM 74626,RA,ra,ka-ra-ba-tu4,,824c8e72-0e52-4044-8903-df03949d474c.png
b785dc9f-6b83-445c-be13-882b748da2c3,BM 74626,BA,ba,ka-ra-ba-tu4,,b785dc9f-6b83-445c-be13-882b748da2c3.png
1ac4a5ef-fb18-4082-9531-dff8476d546b,BM 74626,RU,ru,e-thir-ru,,1ac4a5ef-fb18-4082-9531-dff8476d546b.png
9927428d-64e8-4d35-a7e3-1803264891aa,BM 74626,DIR,thir,e-thir-ru,,9927428d-64e8-4d35-a7e3-1803264891aa.png
62c47c4a-473c-4aa2-9fcb-01463ef896f2,BM 74626,Ù,ù,ù,,62c47c4a-473c-4aa2-9fcb-01463ef896f2.png
62c2308b-e7ed-4306-9725-0b221ff75ec9,BM 74626,ID,id,id,PN,62c2308b-e7ed-4306-9725-0b221ff75ec9.png
b054a93c-d828-4cee-87ba-0644bc6a9760,BM 74626,URU,URU,URU,determinativ,b054a93c-d828-4cee-87ba-0644bc6a9760.png
5f68e827-10c3-4f56-beba-6477508b66ac,BM 74626,KAM,KAM,MU x.KAM,determinativ,5f68e827-10c3-4f56-beba-6477508b66ac.png
560f8887-8967-48fa-bcc6-c65177f709b4,BM 74626,BIT,É,URU.É-Sil-la,GN,560f8887-8967-48fa-bcc6-c65177f709b4.png
02e7201c-5964-4ef0-86a1-5830093a9c52,BM 74626,KAB,kab,kab-ti,PN,02e7201c-5964-4ef0-86a1-5830093a9c52.png
62471112-82b6-4e27-b305-6621814f3620,BM 74626,EN,EN,d+EN,PN,62471112-82b6-4e27-b305-6621814f3620.png
ab1d18e7-f5ae-432a-8444-9c2b7e721aa6,YOS 7 110,GUR,GUR,2 GUR 1 (PI) 5 (b),,ab1d18e7-f5ae-432a-8444-9c2b7e721aa6.png
3c7058e0-bf95-4f26-9707-8f952610a06a,YOS 7 110,BA,BA,I.BA-šá-d.AMAR.UTU,PN,3c7058e0-bf95-4f26-9707-8f952610a06a.png
92d7d3ce-ae1e-43da-9f35-ad193abd3156,YOS 7 110,KAR,KAR,I.d+EN-KAR-ZI.MEŠ,PN,92d7d3ce-ae1e-43da-9f35-ad193abd3156.png
0a149fc5-2849-4239-a293-b50362108fd2,YOS 7 110,ZI,ZI,I.d+EN-KAR-ZI.MEŠ,PN,0a149fc5-2849-4239-a293-b50362108fd2.png
80b1d2b7-bb6e-4036-9df4-163ab5bb8fdd,YOS 7 110,MEŠ,MEŠ,I.d+EN-KAR-ZI.MEŠ,PN,80b1d2b7-bb6e-4036-9df4-163ab5bb8fdd.png
a50a9164-766a-47a5-bc7c-3e8e73dc38e6,YOS 7 110,EN,EN,I.d+EN-KAR-ZI.MEŠ,ligatur d+EN,a50a9164-766a-47a5-bc7c-3e8e73dc38e6.png
7925434e-e594-4720-8f2e-e18995a323ce,YOS 7 110,RU,ru,I.Li-ši-ru,PN,7925434e-e594-4720-8f2e-e18995a323ce.png
3df77206-4fa3-4fd8-8c20-836870f28c1a,YOS 7 110,ŠI,ši,I.Li-ši-ru,PN,3df77206-4fa3-4fd8-8c20-836870f28c1a.png
3d4c6988-f27d-4e68-b524-205aef1de173,YOS 7 110,LI,Li,I.Li-ši-ru,PN,3d4c6988-f27d-4e68-b524-205aef1de173.png
99ba2db7-322b-41ef-9777-9e05c3c6588a,YOS 7 110,PI,pe,I.d+EN-su-pe-e-mu-hur,PN,99ba2db7-322b-41ef-9777-9e05c3c6588a.png
ee9535a3-921e-4503-a423-7e26ecd40f5e,YOS 7 110,HAR,hur,I.d+EN-su-pe-e-mu-hur,PN,ee9535a3-921e-4503-a423-7e26ecd40f5e.png
589b879d-1207-4c5b-b16f-2889af8dd524,YOS 7 110,SU,su,I.d+EN-su-pe-e-mu-hur,PN,589b879d-1207-4c5b-b16f-2889af8dd524.png
486ff55a-ec9f-4f1c-b355-a067636ecd68,YOS 7 110,DI,di,I.Na-di-nu,PN,486ff55a-ec9f-4f1c-b355-a067636ecd68.png
ee5d444a-ed11-4c71-802b-492f17e32913,YOS 7 110,NI,Ni,I.Ni-din-ti,PN,ee5d444a-ed11-4c71-802b-492f17e32913.png
4955e2bf-2828-4b10-ac66-84f55a034bac,YOS 7 110,TI,ti,I.Ni-din-ti,PN,4955e2bf-2828-4b10-ac66-84f55a034bac.png
98991b58-6d0a-4b75-8bc7-98fece1fbaa6,YOS 7 110,ARAD,ARAD,I.ARAD-d+EN,PN,98991b58-6d0a-4b75-8bc7-98fece1fbaa6.png
640a8785-4eac-4b27-bf40-71dfdec4c801,YOS 7 110,BA,Ba,I.Ba-ni-ia,,640a8785-4eac-4b27-bf40-71dfdec4c801.png
50c41f6b-beb4-4abc-985b-f40871187bc2,YOS 7 110,MA,ma,ma-ak-ka-si,,50c41f6b-beb4-4abc-985b-f40871187bc2.png
ace3bbf3-cbcc-4eab-920e-24a07da008c9,YOS 7 110,AG,ak,ma-ak-ka-si,,ace3bbf3-cbcc-4eab-920e-24a07da008c9.png
10d793c0-f7be-4218-88a7-cfd8878566e9,YOS 7 110,SI,si,ma-ak-ka-si,,10d793c0-f7be-4218-88a7-cfd8878566e9.png
03ca8541-0723-4056-9789-82c38dcc65ed,YOS 7 110,KA,ka,ma-ak-ka-si,,03ca8541-0723-4056-9789-82c38dcc65ed.png
58581213-dcd8-4191-a25e-5034b883092b,YOS 7 110,LUM,LUM,ZÚ.LUM.MA,,58581213-dcd8-4191-a25e-5034b883092b.png
72915a39-7d4c-41eb-822a-d8f98afb2f86,YOS 7 110,TAR,tar,tar-den-né-e,,72915a39-7d4c-41eb-822a-d8f98afb2f86.png
7de78833-2518-4460-b3ca-e9b942c03e1d,YOS 7 110,DIN,den,tar-den-né-e,,7de78833-2518-4460-b3ca-e9b942c03e1d.png
6f3577d4-705f-4aa4-82fd-f1bf52b7d974,YOS 7 110,E,e,tar-den-né-e,,6f3577d4-705f-4aa4-82fd-f1bf52b7d974.png
2ce41714-d377-461e-8def-ae888dabe876,YOS 7 110,NA,na,a-na,,2ce41714-d377-461e-8def-ae888dabe876.png
38ef9734-5ef4-402e-84c2-80875897d4cd,YOS 7 110,ITU,ITU,ITU.NE,,38ef9734-5ef4-402e-84c2-80875897d4cd.png
d7d4eac2-3ad0-475b-8c79-0db04e59618e,YOS 7 110,NE,NE,ITU.NE,,d7d4eac2-3ad0-475b-8c79-0db04e59618e.png
f84d60f8-1bbd-4031-9937-2486b74856aa,YOS 7 110,ME,ME,LÚ.MU.ME,,f84d60f8-1bbd-4031-9937-2486b74856aa.png
c07996e3-c167-4ceb-b623-ccdf830b04b1,YOS 7 110,MU,MU,LÚ.MU.ME,,c07996e3-c167-4ceb-b623-ccdf830b04b1.png
dafe02bf-6deb-4ba4-a9c7-8b44c5588da8,YOS 7 110,SUM,SUM,SUM-nu,,dafe02bf-6deb-4ba4-a9c7-8b44c5588da8.png
3412d5cd-b56d-4bae-87ae-42f2296a862e,YOS 7 110,QA,qa,3 qa,,3412d5cd-b56d-4bae-87ae-42f2296a862e.png
5488353e-a83a-4bef-91e0-3db47381dcd4,AD -226A,MEŠ,MEŠ,ÉN.MEŠ,,5488353e-a83a-4bef-91e0-3db47381dcd4.png
bf689228-c427-471c-9560-d882a333cc42,AD -226A,RID,ŠID,ŠID-ú,,bf689228-c427-471c-9560-d882a333cc42.png
